title,link,source
The 8 Most Infamous U.S. Public Housing Projects,https://newsone.com/1555245/most-infamous-public-housing-projects/,newsone.com
Suspect In Tupac Shakur's Murder Now Says He's Innocent,https://newsone.com/5985189/tupac-shakur-murder-suspect-changes-his-story/,newsone.com
Black Folklore In Video Season 2 Ep 8: The Brothers Of Pine Oak,https://newsone.com/4939908/black-folklore-in-video-season-2-ep-8-the-brothers-of-pine-oak/,newsone.com
Trump Tariffs Have Started: What This Means For You,https://newsone.com/5978006/trump-tariffs-what-that-means-for-you/,newsone.com
NASW Fight Against President Trump's Harmful Federal Policies,https://newsone.com/5980320/nasw-trump-federal-policies/,newsone.com
Black Cowboys: Heroes Of The Western Frontier,https://newsone.com/5062695/the-history-of-black-cowboys/,newsone.com
MPD Reinstate Officers Trump Pardoned After Black Man Murdered,https://newsone.com/5982492/karon-hylton-brown-trump-pardon-mpd/,newsone.com
Ben Stiller Says Obama Turned Down 'Severance' Role,https://newsone.com/5980214/ben-stiller-barack-obama-severance/,newsone.com
Dysentery Is Making A Comeback Under Trump Administration,https://newsone.com/5975625/dysentery-comeback-21st-century/,newsone.com
MLK Conspiracy Theories Surrounding His Assassination,https://newsone.com/4934719/mlk-conspiracy-theories-black-folklore/,newsone.com
Donald Trump Admits Elon Musk Is Head Of DOGE,https://newsone.com/5983124/donald-trump-admits-elon-musk-is-head-of-doge/,newsone.com
It's Time To Fight MAGA Not Retreat,https://newsone.com/5982260/its-time-to-fight-maga-not-retreat/,newsone.com
February 13 Is Black Love Day,https://blackgirlnerds.com/february-13-is-black-love-day/,blackgirlnerds.com
"SXSW 2025 Review: ‘The Dutchman’ Explores Thrills, Power Dynamics, and Psychological Tension",https://blackgirlnerds.com/sxsw-2025-review-the-dutchman-explores-thrills-power-dynamics-and-psychological-tension/,blackgirlnerds.com
Review: ‘Oh My God…Yes!’ Amplifies Black Women’s Voices in Adult Animation,https://blackgirlnerds.com/review-oh-my-god-yes-amplifiesblack-womens-voices-in-adult-animation/,blackgirlnerds.com
"Movies, Series, and Documentaries to Highlight the Black Travel Experience and Inspire Your Next Trip",https://blackgirlnerds.com/movies-series-and-documentaries-to-highlight-the-black-travel-experience-and-inspire-your-next-trip/,blackgirlnerds.com
The Black Panther before T’Challa: Azzuri’s Role in ‘Marvel 1943: Rise of Hydra’,https://blackgirlnerds.com/the-black-panther-before-tchalla-azzuris-role-in-marvel-1943-rise-of-hydra/,blackgirlnerds.com
Nat Turner’s Rebellion: Separating Fact from Fiction,https://blackgirlnerds.com/nat-turners-rebellion-separating-fact-from-fiction/,blackgirlnerds.com
Travel Gifts Under $50 That Will Enhance Your Adventures,https://blackgirlnerds.com/travel-gifts-under-50-that-will-enhance-your-adventures/,blackgirlnerds.com
"Hazel Scott, Multi-talented Woman History Tried to Erase",https://blackgirlnerds.com/hazel-scott-multi-talented-woman-history-tried-to-erase/,blackgirlnerds.com
"Let’s Take a Moment to Celebrate Jackie Robinson’s Wife, Rachel Robinson, Who Just Turned 102",https://blackgirlnerds.com/lets-take-a-moment-to-celebrate-jackie-robinsons-wife-rachel-robinson-who-just-turned-102/,blackgirlnerds.com
Why HBCUs Are Seeing a Decline in Black Male Enrollment,https://blackgirlnerds.com/why-hbcus-are-seeing-a-decline-in-black-male-enrollment/,blackgirlnerds.com
Trailblazers: The Black Women Who Changed Medicine,https://blackgirlnerds.com/trailblazers-the-black-women-who-changed-medicine/,blackgirlnerds.com
6 Things about the Double Dragon Franchise That Make Us Crave the ’90s,https://blackgirlnerds.com/6-things-about-the-double-dragon-franchise-that-make-us-crave-the-90s/,blackgirlnerds.com
The Magic of Plaza De Coco: Dining with Heritage,https://blackgirlnerds.com/the-magic-of-plaza-de-coco-dining-with-heritage/,blackgirlnerds.com
Discover the Magic of Disney Cruises with Yolanda Cade and Marcus Gibson,https://blackgirlnerds.com/discover-the-magic-of-disney-cruises-with-yolanda-cade-and-marcus-gibson/,blackgirlnerds.com
The 5 Black Women on the 2025 Time Women of the Year List,https://blackgirlnerds.com/the-5-black-women-on-the-2025-time-women-of-the-year-list/,blackgirlnerds.com
Here’s What You Need to Learn about Afro-Nicaraguans,https://blackgirlnerds.com/heres-what-you-need-to-learn-about-afro-nicaraguans/,blackgirlnerds.com
6 Travel Trends to Push You Out of Your Comfort Zone,https://blackgirlnerds.com/6-travel-trends-to-push-you-out-of-your-comfort-zone/,blackgirlnerds.com
Jumbeaux’s Sweets: Where Your Sweet Tooth Finds Its Happy Place on the Disney Treasure,https://blackgirlnerds.com/jumbeauxs-sweets-where-your-sweet-tooth-finds-its-happy-place-on-the-disney-treasure/,blackgirlnerds.com
Review: ‘Daredevil: Born Again’ Delivers the Brutality MCU Fans Have Been Waiting For,https://blackgirlnerds.com/review-daredevil-born-again-delivers-the-brutality-mcu-fans-have-been-waiting-for/,blackgirlnerds.com
Experience TwitchCon 2025: Meet Streamers and Brands,https://blackgirlnerds.com/experience-twitchcon-2025-meet-streamers-and-brands/,blackgirlnerds.com
Kalyn Womack,/author/kalynwomack,www.theroot.com
Black Dandyism Through the Decades,https://www.theroot.com/black-dandyism-through-the-decades-1851766622,www.theroot.com
"The Most Sampled Songs From Black Artists in Music HistorySongs from James, Brown, Public Enemy, and Lyn Collins are among the most sampled tracks ever",https://www.theroot.com/the-most-sampled-songs-from-black-artists-in-music-hist-1851768548,www.theroot.com
"Shannon Sharpe Once Again Reacts to Sammy Sosa Being Black, Kendrick Lamar’s Super Bowl Two Step Takes Over Wedding Parties, Unknown Black M...",https://www.theroot.com/shannon-sharpe-once-again-reacts-to-sammy-sosa-being-bl-1851768464,www.theroot.com
Vanity Fair Oscar Party 2025's Best and Worst Looks,https://www.theroot.com/vanity-fair-oscar-party-2025s-best-and-worst-looks-1851767426,www.theroot.com
How Weird? Kanye West Wants His Rival Drake To Do This For Him After He Dies,https://www.theroot.com/strange-kanye-west-wants-his-rival-drake-to-do-this-fo-1851768618,www.theroot.com
Beauty/Style,https://www.theroot.com/beauty-style,www.theroot.com
Denzel Washington's Heartwarming Reaction to an Actress-Hopeful Goes Viral,https://www.theroot.com/denzel-washingtons-heartwarming-reaction-to-an-actress-1851768527,www.theroot.com
"The Life, Times and Villain Era of Soul Legend Bobby Womack",https://www.theroot.com/the-life-and-times-and-villain-era-of-soul-legend-bobby-1851768393,www.theroot.com
15 Moments That Proved This Black History Month Was The Blackest—EverKendrick Lamar's Super Bowl performance was one of the Blackest things to happen to that football event.,https://www.theroot.com/15-moments-that-proved-why-this-black-history-month-was-1851766448,www.theroot.com
Legal,https://www.theroot.com/news/legal,www.theroot.com
"Detroit Cop Allegedly Grooms His 12-Year-Old Stepdaughter, College Karen Who Called Classmate N-Word Over 200 Times Wants Early Release From...",https://www.theroot.com/detroit-cop-allegedly-grooms-his-12-year-old-stepdaught-1851768463,www.theroot.com
Angela Johnson,/author/angelajohnson629,www.theroot.com
A Look Inside LeBron James' Lavish Real Estate Portfolio,https://www.theroot.com/a-look-inside-lebron-james-lavish-real-estate-portfolio-1851767945,www.theroot.com
"Surprise, Surprise: Trump DOD Deputy Press Secretary Has A History Of Racist Tweets",https://www.theroot.com/surprise-surprise-trump-dod-deputy-press-secretary-ha-1851768433,www.theroot.com
Noah A. McGee,/author/noahamcgee,www.theroot.com
Law Enforcement,https://www.theroot.com/news/law-enforcement,www.theroot.com
Stephen A. Smith Details Why LeBron James Confronted Him,https://www.theroot.com/stephen-a-smith-breaks-down-viral-moment-with-lebron-j-1851768659,www.theroot.com
"Fill Up Your Shopping Cart With Today’s Best Target Deals, Including Up...",https://theinventory.com/best-target-daily-deals-1846034805,www.theroot.com
This New Development in Southern University Student Hazing Death Should Answer a Lot of Questions...,https://www.theroot.com/this-new-development-in-southern-university-student-haz-1851768475,www.theroot.com
Candace McDuffie,/author/candacermcduffie,www.theroot.com
Some Biggest Black History Moments at The Academy Awards,https://www.theroot.com/despite-2025-oscar-snubs-heres-some-black-history-maki-1851765932,www.theroot.com
Business,https://www.theroot.com/culture/business,www.theroot.com
"Expert: Trump'sRealMotivation For Trying to Roll Back Black, Brown Progress Is Low White Birthrate",https://www.theroot.com/rev-barber-trumps-real-motivation-is-protecting-the-wh-1851768197,www.theroot.com
"Bakari Sellers Reveals Advice He Received From His Famous Father Civil Rights Leader, Dr. Cleveland Sellers",https://www.theroot.com/bakari-sellers-reveals-the-conversations-hes-had-with-h-1851766412,www.theroot.com
"Samsung Home Appliances, Vacuums, And More Are Thousands Off This WeekTransform your home with huge deals on the big-ticket items you use every day.",https://howl.link/kpwj2g9oy3th5,www.theroot.com
"Despite a Divided Nation, 15 Peculiar ThingsAllAmericans Have in Common",https://www.theroot.com/15-things-all-americans-have-in-common-1851768171,www.theroot.com
Now playing01:48,https://www.theroot.com/bakari-sellers-reveals-the-conversations-hes-had-with-h-1851766412,www.theroot.com
Jared Alexander,/author/jaredalexander95,www.theroot.com
Why Folks Are Pissed at Hakeem Jeffries' Statements About Trump and His MAGA Republicans,https://www.theroot.com/hakeem-jeffries-lost-his-mind-admitting-defeat-against-1851766935,www.theroot.com
Entertainment,https://www.theroot.com/entertainment,www.theroot.com
This TikTok Account Has Been Capturing the Very Best of New York City's Street Fashion,https://www.theroot.com/this-tiktok-account-has-been-capturing-the-very-best-of-1851766705,www.theroot.com
Juan Palacios,/author/juanonstage,www.theroot.com
Viral Stories,https://www.theroot.com/latest,www.theroot.com
WhatReallyHappened When a Denver Deputy Killed a Man? Lawyer Disputes Police ClaimsAn attorney says the fatal shooting of a man by a Douglas County sheriff’s deputy was NOT justified.,https://www.theroot.com/what-really-happened-when-a-denver-deputy-killed-a-man-1851768459,www.theroot.com
Shanelle Genai,/author/shanellegenai,www.theroot.com
What Happened to the Careers of These Black Oscar Winners?,https://www.theroot.com/what-happened-to-the-careers-of-these-black-oscar-winne-1851766495,www.theroot.com
News,https://www.theroot.com/news,www.theroot.com
"Lose Weight the Smart Way With Amie's Personalized, Science-Backed ResultsAmie is a science-backed, personalized weight loss solution designed to fit your unique body, lifestyle, and goals, all without the frustration of trial and error. Plus, it’s affordable, too.",https://go.linkby.com/YLDSXYQC,www.theroot.com
"Trump's Family Could Rule the Country Forever, Lawmaker Warns",https://www.theroot.com/trumps-family-could-rule-the-country-forever-lawmaker-1851768497,www.theroot.com
5 Takeaways From Trump’s Congressional Address That Black Folks Better Watch Closely,https://www.theroot.com/5-takeaways-from-trump-s-congressional-address-that-bla-1851767841,www.theroot.com
Is Ice Cube OK?,https://www.theroot.com/why-is-ice-cube-stuck-inside-a-hotel-in-australia-1851768138,www.theroot.com
"A List Of Companies That Continue To Support DEIWhile places like Walmart rolled back their initiatives, these places have doubled down on diversity.",https://www.theroot.com/a-list-of-companies-that-continue-to-support-dei-1851755249,www.theroot.com
Check Out These Stunning Pieces From Black Celebrities' Personal Collections,https://www.theroot.com/check-out-these-stunning-pieces-from-black-celebrities-1851766996,www.theroot.com
13 Guilt-Free Drugstore Beauty Buys During a Tough Economy,https://www.theroot.com/our-favorite-drug-store-beauty-buys-that-wont-blow-your-1851767886,www.theroot.com
Howard Medical Students Host Black History Month Fashion Show,https://thehilltoponline.com/2025/02/24/howard-medical-students-host-black-history-month-fashion-show/,thehilltoponline.com
The Rise of Black BookTok,https://thehilltoponline.com/2025/02/24/the-rise-of-black-booktok/,thehilltoponline.com
Art Exhibit at Howard’s Moorland-Spingarn Research Center Celebrates Black Love,https://thehilltoponline.com/2025/02/24/art-exhibit-at-howards-moorland-spingarn-research-center-celebrates-black-love/,thehilltoponline.com
"Howard Alumna’s Premieres “Stronger” Film Preview, Tackling Mental Health and Black Love",https://thehilltoponline.com/2025/02/24/howard-alumnas-premieres-stronger-film-preview-tackling-mental-health-and-black-love/,thehilltoponline.com
A Look Into the Rise of Horror Films in 2025,https://thehilltoponline.com/2025/02/24/a-look-into-the-rise-of-horror-films-in-2025/,thehilltoponline.com
Howard Wins Fourth Consecutive Title for Indoor Track and Field,https://thehilltoponline.com/2025/02/24/howard-wins-fourth-consecutive-title-for-indoor-track-and-field/,thehilltoponline.com
"Harvard’s Slavery Program Fires Key Staff Without Notice, Ex-Director Says",https://thehilltoponline.com/2025/02/24/harvards-slavery-program-fires-key-staff-without-notice-ex-director-says/,thehilltoponline.com
Burning away what doesn't serve us: Lessons learned from celebrating the Año Viejo,https://www.npr.org/2025/01/01/1222389471/code-switch-ecuadorian-ano-viejo,www.npr.org
Transcript,https://www.npr.org/transcripts/1249795988,www.npr.org
Xavier Lopez,https://www.npr.org/people/1209667949/xavier-lopez,www.npr.org
"December 25, 2024 Shot and severely injured while visiting family in Vermont in 2023, Hisham Awartani grapples with his recovery in the U.S., and the unfolding war at home in the West Bank.",https://www.npr.org/2024/12/25/1221512106/he-was-shot-in-vermont-now-he-wants-to-go-home-to-the-west-bank,www.npr.org
"From pee-wees to the pros, what football tells us about race in the U.S.",https://www.npr.org/2026/01/01/1249795980/code-switch-football-race-ep-1,www.npr.org
Transcript,https://www.npr.org/transcripts/1222389471,www.npr.org
"November 6, 2024 As we take in the news of another Donald Trump administration, we thought who better to turn the mic over to than the hosts of NPR's Politics Podcast.",https://www.npr.org/2024/11/06/1210942143/you-cant-outrun-voters-feelings-about-the-economy,www.npr.org
Transcript,https://www.npr.org/transcripts/1216966351,www.npr.org
"January 15, 2025 Comedian Youngmi Mayer talks about how her Korean family uses humor as a tool for survival. She gets into the Korean comedic tradition and why the saddest stuff is what makes them laugh the hardest.",https://www.npr.org/2025/01/15/1224776149/why-laughing-while-crying-is-so-korean,www.npr.org
Janet W. Lee,https://www.npr.org/people/1006770203/janet-w-lee,www.npr.org
"What we learned from Elián González, 25 years later",https://www.npr.org/2024/12/18/1219982270/futuro-elian-gonzalez-cuba-and-us,www.npr.org
"November 13, 2024 The Code Switch team spent Election Day talking to folks about how the outcome might impact them. From green card holding Trump supporters in Queens, to first-time voters at Harris' watch party in DC, we bring you this time capsule of the day before we knew.",https://www.npr.org/2024/11/13/1212604234/code-switch-the-day-trump-won-again-11-13-2024,www.npr.org
"January 1, 2025 Happy New Year, fam! This year, we're celebrating Ecuadorian style: by burning away what we want to let go of from last year and creating space for moving ahead with this year.Code Switchproducer Xavier Lopez takes us on his journey to explore the tradition of his childhood, learn its origins, and honor it in his life in New York today.",https://www.npr.org/2025/01/01/1222389471/code-switch-ecuadorian-ano-viejo,www.npr.org
Dreaming of a Black Utopia in Trump's America,https://www.npr.org/2024/12/11/1218506698/code-switch-black-utopians,www.npr.org
"January 22, 2025 Martin Luther King Jr. was relatively unpopular when he was assassinated. But the way Americans of all political stripes invoke his memory today, you'd think he was held up as a hero. In this episode, we hear how King's legacy got co-opted.",https://www.npr.org/2025/01/22/1226038401/the-co-opting-of-mlk-jr-by-everybody,www.npr.org
"February 12, 2025 How the criminal legal system considers who is and isn't Native, and what that means for the Black people who are members of tribal nations. This reporting is part of an audio documentary from Audible calledTribal Justice: The Struggle for Black Rights on Native Land.",https://www.npr.org/2025/02/12/1230862334/code-switch-history-black-rights-native-land,www.npr.org
Tamara Keith,https://www.npr.org/people/122805042/tamara-keith,www.npr.org
Black audiences see themselves centered in a brand new soap opera,https://www.npr.org/2025/02/26/1233894759/black-soap-opera-daytime-beyond-the-gates-generational,www.npr.org
Diving into the Black Manosphere,https://www.npr.org/2024/10/30/1210938547/code-switch-black-manosphere,www.npr.org
Transcript,https://www.npr.org/transcripts/1218506698,www.npr.org
"December 7, 2024 We continue our conversation about the hellscape of modern motherhood, and look into an alternative to the tradwife lifestyle.",https://www.npr.org/2026/01/01/1262115872/where-tradwives-and-leftists-agree,www.npr.org
"February 24, 2025 In 2015, the NFL agreed to an uncapped settlement to pay former players diagnosed with brain disease. The agreement came after players sued the league for covering what it knew about the links between brain disease and football. But who's gotten paid and how much is affected by their race. On the final episode of our series on race and football, we speak with Will Hobson, investigative sports reporter atThe Washington Post.",https://www.npr.org/2026/01/01/1249795988/code-switch-football-mini-three,www.npr.org
"December 18, 2024 Twenty-five years ago, a boy named Eliaán Gonzaález appeared — remarkably alive — in the waters off the coast of Miami. Immediately, his fate became the subject of an international debate: Should he stay in the U.S.? Or should he be returned to Cuba, to live with his father? From our play cousins at Futuro Studios, this is part of their seriesChess Piece: The Elián González Story.",https://www.npr.org/2024/12/18/1219982270/futuro-elian-gonzalez-cuba-and-us,www.npr.org
An NFL star on what the game costs those who play it,https://www.npr.org/2026/01/01/1249795982/code-switch-bonus-football-episode-2,www.npr.org
"February 26, 2025 B.A. Parker digs into the historical connection between Black Americans and soap operas with the launching of ""Beyond the Gates,"" the first ever soap focused primarily on a Black family.",https://www.npr.org/2025/02/26/1233894759/black-soap-opera-daytime-beyond-the-gates-generational,www.npr.org
Veralyn Williams,https://www.npr.org/people/1114050806/veralyn-williams,www.npr.org
Franco Ordoñez,https://www.npr.org/people/729411445/franco-ordonez,www.npr.org
"Momfluencers, tradwives, and the perils of modern motherhood",https://www.npr.org/2024/12/04/1216966351/code-switch-momfluencers-tradwives-and-motherhood,www.npr.org
The NFL's concussion problem beyond CTE,https://www.npr.org/2026/01/01/1249795988/code-switch-football-mini-three,www.npr.org
Transcript,https://www.npr.org/transcripts/1230862334,www.npr.org
Transcript,https://www.npr.org/transcripts/1212604234,www.npr.org
He was shot in Vermont. Now he wants to go home to the West Bank,https://www.npr.org/2024/12/25/1221512106/he-was-shot-in-vermont-now-he-wants-to-go-home-to-the-west-bank,www.npr.org
Transcript,https://www.npr.org/transcripts/1249795982,www.npr.org
Code Switch,https://www.npr.org/people/935746210/code-switch,www.npr.org
Schuyler Swenson,https://www.npr.org/people/1160672029/schuyler-swenson,www.npr.org
Where tradwives and leftists agree,https://www.npr.org/2026/01/01/1262115872/where-tradwives-and-leftists-agree,www.npr.org
The Code Switch Podcast,https://www.npr.org/sections/codeswitch/484785516/the-code-switch-podcast,www.npr.org
"January 29, 2025 Parker has been trying to find her place in the banjo world. So this week, she talks to Black banjo players like Grammy nominee Rhiannon Giddens about creating community and reclaiming an instrument that's historically already theirs.",https://www.npr.org/2025/01/29/1227543299/b-a-parker-is-learning-the-banjo-black-history-tradition,www.npr.org
About,#,www.npr.org
"February 5, 2025 Critics point out the apparent hypocrisy of a pro-Black rapper like Kendrick Lamar headlining the Super Bowl halftime show, since the NFL isn't exactly an institution that's known for its support of Black lives. So on this episode, we're digging into the history of hip hop and how it's been co-opted.",https://www.npr.org/2025/02/05/1229167014/hip-hop-is-fight-the-power-but-also-advertises-for-the-power,www.npr.org
Transcript,https://www.npr.org/transcripts/1233894759,www.npr.org
"""The police are our friends""?",https://www.npr.org/2025/01/08/1223466588/empire-city-nypd-history-kids,www.npr.org
"February 17, 2025 Dominique Foxworth played in the NFL from 2005 to 2011. After he retired, he went on to become the head of the NFL Players' Association, the union that represents players in the league. In this conversation, he describes what it was like sitting across from the league's lawyers, advocating for things like players' health care at a time when the risks of playing football were becoming clearer.",https://www.npr.org/2026/01/01/1249795982/code-switch-bonus-football-episode-2,www.npr.org
Hip-hop is 'fight the power' but also advertises for the power,https://www.npr.org/2025/02/05/1229167014/hip-hop-is-fight-the-power-but-also-advertises-for-the-power,www.npr.org
Subscribe,#,www.npr.org
Alison MacAdam,https://www.npr.org/people/348733025/alison-macadam,www.npr.org
The Black enclave that could be lost to the Los Angeles wildfires,https://www.npr.org/2025/02/19/1232435549/black-enclave-lost-in-la-wildfires,www.npr.org
Gene Demby,https://www.npr.org/people/182264497/gene-demby,www.npr.org
Transcript,https://www.npr.org/transcripts/1210938547,www.npr.org
Transcript,https://www.npr.org/transcripts/1227543299,www.npr.org
The co-opting of MLK Jr. by...everybody,https://www.npr.org/2025/01/22/1226038401/the-co-opting-of-mlk-jr-by-everybody,www.npr.org
"December 11, 2024 In his new book,The Black Utopians,author Aaron Robertson tells the story of how Black folks have created many different versions of utopian communities throughout history — and why those communities tend to be especially meaningful during times of political tension and racial unrest.",https://www.npr.org/2024/12/11/1218506698/code-switch-black-utopians,www.npr.org
A look at the human toll of the construction of the Panama Canal,https://www.npr.org/2025/03/05/1235939381/a-look-at-the-human-toll-of-the-construction-of-the-panama-canal,www.npr.org
"November 20, 2024 There are wild stories about the fraudsters who pretend to be Indigenous, but sometimes casting doubt on people's indigeneity can cause more harm than good. On this episode we hear from the person behind the ""Alleged Pretendians List"" and someone whose name appeared on that controversial list. The problem? He's legitimately Native.",https://www.npr.org/2024/11/20/1214145105/pretendians-canadaland-fake-indigenous-investigations-go-wrong,www.npr.org
Deirdre Walsh,https://www.npr.org/people/617095374/deirdre-walsh,www.npr.org
"January 8, 2025 How should Black parents talk to their kids about the police? Gene gets into it with his friend Chenjerai Kumanyika, host ofEmpire City, a podcast about the history of the NYPD. Chenjerai's show sprang out of his own attempts to talk with his young daughter about the police and what they do.",https://www.npr.org/2025/01/08/1223466588/empire-city-nypd-history-kids,www.npr.org
Jess Kung,https://www.npr.org/people/773152683/jess-kung,www.npr.org
"November 27, 2024 What lessons should we all be taking from the historic match-up between Donald Trump and Kamala Harris?New York Timespolitical correspondent Astead Herndon says the big takeaway from this election isn't the divide between Republicans and Democrats, it's the divide between political elites and the American public. And he says it may be time to rethink our presumptions about how much voters care about representation.",https://www.npr.org/2024/11/27/1215355310/code-switch-little-r-racism,www.npr.org
"February 19, 2025 Altadena was the site of the Eaton fire, one of two major wildfires in Los Angeles County in January. The wind and flames destroyed more than 9,000 structures — and with them, the long-tenured Black community in the town. As efforts to recover and rebuild the town are underway, many residents are left wondering, what of their community will remain?",https://www.npr.org/2025/02/19/1232435549/black-enclave-lost-in-la-wildfires,www.npr.org
Courtney Stein,https://www.npr.org/people/1251608193/courtney-stein,www.npr.org
When Pretendian investigations go wrong,https://www.npr.org/2024/11/20/1214145105/pretendians-canadaland-fake-indigenous-investigations-go-wrong,www.npr.org
Christina Cala,https://www.npr.org/people/580312943/christina-cala,www.npr.org
The 'little r' racist idea that swung the election,https://www.npr.org/2024/11/27/1215355310/code-switch-little-r-racism,www.npr.org
Dalia Mortada,https://www.npr.org/people/765840056/dalia-mortada,www.npr.org
Perspective,https://www.npr.org/sections/perspective,www.npr.org
Why laughing while crying is so Korean,https://www.npr.org/2025/01/15/1224776149/why-laughing-while-crying-is-so-korean,www.npr.org
The day Trump won...again,https://www.npr.org/2024/11/13/1212604234/code-switch-the-day-trump-won-again-11-13-2024,www.npr.org
Analysis,https://www.npr.org/sections/analysis/,www.npr.org
Transcript,https://www.npr.org/transcripts/1223466588,www.npr.org
Code Switch,https://www.npr.org/sections/codeswitch/,www.npr.org
B.A. Parker is learning the banjo,https://www.npr.org/2025/01/29/1227543299/b-a-parker-is-learning-the-banjo-black-history-tradition,www.npr.org
"March 5, 2025 The Panama Canal's impact on the geopolitical stage far outreaches its roughly 51-mile stretch of land and water. This week, we're trying to understand the canal's murky future - from climate change to President Trump's threat to take it for the U.S. - by looking at its turbulent, cataclysmic birth.",https://www.npr.org/2025/03/05/1235939381/a-look-at-the-human-toll-of-the-construction-of-the-panama-canal,www.npr.org
Untangling the history of Black rights on Native land,https://www.npr.org/2025/02/12/1230862334/code-switch-history-black-rights-native-land,www.npr.org
Transcript,https://www.npr.org/transcripts/1224776149,www.npr.org
Transcript,https://www.npr.org/transcripts/1249795980,www.npr.org
"December 4, 2024 Motherhood in the U.S. is revered. Actual mothers? Not so much. But momfluencers and tradwives are stepping in to fill that void. We dive into that world to understand how it intersects with the incoming presidential administration, what it has to do with white supremacy, and where moms of color fit in.",https://www.npr.org/2024/12/04/1216966351/code-switch-momfluencers-tradwives-and-motherhood,www.npr.org
"February 10, 2025 The way football is played and who plays it — from the pee-wees to the pros — tells us so much about race, labor and power in the United States. In a conversation with cultural anthropologist Tracie Canada we explore how starting from young ages, Black players are nudged towards more physically taxing positions that require more strength, athleticism, speed. That affects who gets injured, how they're cared for and how they get paid.",https://www.npr.org/2026/01/01/1249795980/code-switch-football-race-ep-1,www.npr.org
Susan Davis,https://www.npr.org/people/467975902/susan-davis,www.npr.org
"October 30, 2024 The manosphere is a sprawling online ecosystem aimed at disgruntled men. Now a subset of the manosphere aimed at Black men is exposing cracks in Black voters' steadfast support of Democrats. On this episode, we take a look at how the Black manosphere came to be and wonder: could this loose community of aggrieved dudes swing the election?",https://www.npr.org/2024/10/30/1210938547/code-switch-black-manosphere,www.npr.org
You can't outrun voters' feelings about the economy,https://www.npr.org/2024/11/06/1210942143/you-cant-outrun-voters-feelings-about-the-economy,www.npr.org
Transcript,https://www.npr.org/transcripts/1215355310,www.npr.org
B.A. Parker,https://www.npr.org/people/1114056142/b-a-parker,www.npr.org
Transcript,https://www.npr.org/transcripts/1232435549,www.npr.org
Leah Donnella,https://www.npr.org/people/477473044/leah-donnella,www.npr.org
Out the Group Chat: Demetri Wiley,https://www.ebony.com/video/out-the-group-chat-demetri-wiley/,www.ebony.com
"December 24, 2024",/2024/12/24,www.ebony.com
"January 20, 2025",/2025/01/20,www.ebony.com
EBONY’s Power 100: Influential Creators Shaping the Future,https://www.ebony.com/ebonys-power-100-influential-creators-shaping-the-future/,www.ebony.com
"January 2, 2025",/2025/01/02,www.ebony.com
"January 6, 2025",/2025/01/06,www.ebony.com
View More,/news-hub,www.ebony.com
"Tiera Kennedy on ‘Rooted,’ ‘Cowboy Carter’ and Her R&B Country Breakthrough",https://www.ebony.com/tiera-kennedy-on-rooted-cowboy-carter-and-her-rb-country-breakthrough/,www.ebony.com
Gayle King: America’s Best Friend and Media Trailblazer,https://www.ebony.com/video/gayle-king-americas-best-friend-media-trailblazer/,www.ebony.com
Life,https://www.ebony.com/category/life/,www.ebony.com
Out the Group Chat: Nina Westbrook,https://www.ebony.com/video/out-the-group-chat-nina-westbrook/,www.ebony.com
"December 18, 2024",/2024/12/18,www.ebony.com
Music,https://www.ebony.com/category/entertainment/music/,www.ebony.com
Professor Lesley Lokko’s is Reimagining the World as EBONY’s 2024 Power 100 STEM Trailblazer,https://www.ebony.com/video/professor-lesley-lokkos-is-reimagining-the-world-as-ebonys-2024-power-100-stem-trailblazer/,www.ebony.com
"November 19, 2024",/2024/11/19,www.ebony.com
EBONY’s 2024 Power 100 Artist In Residence Awardee & Director Kenny Leon’s Storytelling Transcends the Stage and Screen,https://www.ebony.com/video/ebonys-2024-power-100-artist-in-residence-awardee-director-kenny-leons-storytelling-transcends-the-stage-and-screen/,www.ebony.com
It’s Inauguration Day… What’s Next? Comedian Roy Wood Jr. Gets Real About What Our Community is Up Against,https://www.ebony.com/video/its-inauguration-day-whats-next-roy-wood-jr/,www.ebony.com
February 2025:  Digital Cover Experience: Love In Color,https://www.ebony.com/magazine/february-2025-digital-cover-experience-love-in-color/,www.ebony.com
"Hannah Berner, Girl Bye, Meg We Got You Sis!",https://www.ebony.com/hannah-berner-girl-bye-meg-we-got-you-sis/,www.ebony.com
"March 4, 2025",/2025/03/04,www.ebony.com
"D’Wayne Wiggins, Co-Founder of Tony! Toni! Toné!, Passes Away at 64",https://www.ebony.com/dwayne-wiggins-co-founder-of-tony-toni-tone-passes-away-at-64/,www.ebony.com
"March is Ushering New Beauty Launches From Bvlgari, The Ordinary and More!",https://www.ebony.com/march-is-ushering-new-beauty-launches-from-bvlgari-the-ordinary-and-more/,www.ebony.com
EBONY Power 100 Awardee Paul Tazewell: His Unlimited Design Style for ‘Wicked’ and His Flight Towards an Oscar,https://www.ebony.com/wicked-cosgtume-designer-paul-tazewell-oscar-moment/,www.ebony.com
"December 19, 2024",/2024/12/19,www.ebony.com
Gabby Shepard’s Spirit for Exploration Makes For Good Company as EBONY’s 2024 Power 100 Generation Next Awardee,https://www.ebony.com/video/gabby-shepards-spirit-for-exploration-makes-for-good-company-as-ebonys-2024-power-100-generation-next-awardee/,www.ebony.com
"February 19, 2025",/2025/02/19,www.ebony.com
